q_id,doc_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,1758,male,Mario Hezonja,2,8.3,795
1,1759,female,La'Keshia Frett,7,10.71,794
1,1760,male,Andre Turner,8,5.42,793
1,1761,male,Bobby Wilson,4,11.32,792
1,1762,female,Rebecca Lobo,4,12.5,791
1,1763,male,Jim Ard,6,7.53,790
1,1764,male,Kornel David,7,12.5,790
1,1765,male,Jan Vesely,5,11.56,787
1,1766,male,Robert Sacre,4,9.2,787
1,1767,male,Jim Holstein,3,9.4,787
1,1768,female,Christi Thomas,6,10.1,786
1,1769,male,Swede Halbrook,2,10.25,786
1,1770,male,George Thompson,1,12.7,780
1,1771,male,Cliff Pondexter,3,11.57,778
1,1772,female,Natisha Hiedeman,4,13.02,778
1,1773,female,Stephanie Talbot,5,11.28,776
1,1774,male,Randy Livingston,11,8.25,773
1,1775,male,Dave Newmark,2,11.95,769
1,1776,male,Jim Eakins,4,12.1,766
1,1777,male,Linton Johnson,12,5.91,765
1,1778,male,J.R. Bremer,4,5.62,764
1,1779,female,Allison Hightower,6,10.53,763
1,1780,male,Hank McDowell,8,10.11,763
1,1781,female,Michelle Edwards,5,12.26,760
1,1782,female,Debbie Black,6,13.02,758
1,1783,male,Earl Barron,13,7.51,758
1,1784,male,Antonio Harvey,10,10.61,757
1,1785,female,Brooke Wyckoff,8,8.33,756
1,1786,male,Marquese Chriss,1,12.3,753
1,1787,male,Sedric Toney,9,3.64,753
1,1788,male,Derrick Alston,3,4.8,751
1,1789,male,Lawrence Moten,3,8.97,747
1,1790,male,Raymond Townsend,3,8.27,745
1,1791,male,Jack Stephens,1,13.3,743
1,1792,male,Brandon Ingram,1,8.5,740
1,1793,male,Bob McCann,5,6.48,739
1,1794,male,Larry Robinson,11,2.46,738
1,1795,male,Kelly Oubre,2,8.65,737
1,1796,male,Alfred McGuire*,3,11.27,734
1,1797,female,Kristin Folkl,4,15.05,734
1,1798,male,Junior Harrington,3,7.67,733
1,1799,male,Raul Lopez,2,12.45,733
1,1800,male,Brian Evans,7,10.47,730
1,1801,female,Chelsea Newton,5,10.28,728
1,1802,male,John Thomas,10,6.92,726
1,1803,female,Sophie Cunningham,4,10.35,725
1,1804,male,Jerrod Mustaf,4,10.92,721
1,1805,female,Kalana Greene,6,10.07,719
1,1806,male,Anthony Frederick,3,12.03,718
1,1807,male,Eric Washington,2,9.55,716
1,1808,male,Mark Workman,4,7.35,716
1,1809,female,Semeka Randall,4,9.7,716
1,1810,female,Isabelle Fijalkowski,2,19.7,715
1,1811,male,John Morton,5,9.0,715
1,1812,male,Bob McNeill,4,10.85,713
1,1813,male,Festus Ezeli,3,14.4,712
1,1814,male,John Duren,3,5.93,712
1,1815,male,Nemanja Bjelica,2,11.1,711
1,1816,male,Pero Antic,2,10.6,708
1,1817,female,Sidney Spencer,5,12.38,707
1,1818,male,Steve Green,3,11.87,705
1,1819,male,Dick Mehen,1,10.6,703
1,1820,male,Quincy Douby,5,10.78,703
1,1821,female,Ashley Battle,6,9.3,703
1,1822,male,Nate Bowman,5,9.78,702
1,1823,male,Bobby Washington,2,14.55,700
1,1824,male,Justise Winslow,2,8.3,698
1,1825,male,Petur Gudmundsson,4,9.35,693
1,1826,male,Chris King,3,7.33,693
1,1827,female,Shyra Ely-Gash,6,8.43,693
1,1828,male,Qyntel Woods,4,10.18,691
1,1829,female,Devereaux Peters,6,11.65,690
1,1830,male,Jeff Ayres,6,12.3,690
1,1831,male,Donnie Freeman,1,14.5,689
1,1832,female,LaTonya Johnson,7,5.64,687
1,1833,male,Bernie Fryer,2,12.1,686
1,1834,male,Steve Hayes,7,9.13,685
1,1835,male,Shabazz Napier,3,10.83,682
1,1836,female,Brianna Turner,4,14.43,676
1,1837,male,Derrick Gervin,2,18.1,676
1,1838,male,Roy Rogers,5,8.3,672
1,1839,female,Kristi Harrower,7,11.64,671
1,1840,male,Mickael Gelabale,3,10.7,670
1,1841,male,Kyle Anderson,3,11.2,670
1,1842,male,Pace Mannion,8,8.96,668
1,1843,female,Lexie Brown,5,9.12,667
1,1844,male,Montrezl Harrell,2,16.9,667
1,1845,male,Earl Williams,4,14.22,664
1,1846,male,Nelson Bobb,2,12.2,662
1,1847,female,Edwina Brown,5,8.44,662
1,1848,female,Ezi Magbegor,3,19.23,659
1,1849,female,Katie Lou Samuelson,4,11.15,658
1,1850,male,Anthony Bennett,4,10.85,658
1,1851,male,Jeremy Pargo,4,8.62,656
1,1852,male,Yakhouba Diawara,4,4.02,655
1,1853,male,Ken Durrett,6,9.87,649
1,1854,female,Chennedy Carter,3,16.67,648
1,1855,male,Trajan Langdon,3,12.07,647
1,1856,female,Kristen Mann,5,11.68,646
1,1857,male,Gary Forbes,2,12.5,645
1,1858,male,Wayne Robinson,1,11.5,643
1,1859,female,Morgan Tuck,5,9.32,642
1,1860,male,Greg Stiemsma,4,10.4,641
1,1861,male,Bill Melchionni,2,11.35,640
1,1862,male,Samardo Samuels,3,9.67,638
1,1863,male,Sean Marks,11,9.34,638
1,1864,male,Bernard Robinson,5,10.38,637
1,1865,male,Michael Stewart,10,7.34,636
1,1866,male,David Andersen,4,11.42,635
1,1867,male,Spencer Dinwiddie,3,10.6,635
1,1868,female,Tamara Moore,6,12.5,635
1,1869,male,Bob Duffy,6,10.13,632
1,1870,male,Nando De,4,12.57,630
1,1871,male,Joel Embiid,1,24.1,627
1,1872,male,George Zidek,7,9.97,625
1,1873,male,Adreian Payne,5,7.68,621
1,1874,male,Sean Williams,6,14.3,621
1,1875,female,Kayla Pedersen,6,9.15,620
1,1876,male,Jim Brogan,2,13.2,619
1,1877,male,Sundiata Gaines,6,12.18,619
1,1878,female,Astou Ndour,6,13.55,619
1,1879,male,Willie Wise,2,3.7,617
1,1880,male,Frankie Sanders,4,13.78,616
1,1881,female,Amber Jacobs,5,7.38,614
1,1882,male,Mike Harper,2,10.3,613
1,1883,male,Bo Ellis,3,11.13,613
1,1884,male,Chris Singleton,3,8.3,612
1,1885,male,Obinna Ekezie,6,6.48,611
1,1886,male,Richie Frahm,6,10.38,610
1,1887,male,Conner Henry,7,8.67,610
1,1888,male,Mateen Cleaves,6,6.52,609
1,1889,male,Eric Fernsten,8,9.49,609
1,1890,male,Eddie Gill,9,7.79,609
1,1891,male,Glenn McDonald,3,8.43,609
1,1892,female,Barbara Turner,4,12.2,609
1,1893,male,Boo Ellis,2,12.3,607
1,1894,male,Granville Waiters,5,6.56,606
1,1895,male,C.J. Kupec,3,10.8,606
1,1896,male,York Larese,3,10.4,604
1,1897,male,Cameron Payne,4,7.17,603
1,1898,female,Jackie Stiles,2,11.65,603
1,1899,male,Uwe Blab,7,6.09,603
1,1900,male,Mark Randall,8,8.18,600
1,1901,female,Shey Peddy,4,15.62,600
1,1902,male,Mel Payton,2,13.2,595
1,1903,male,Connie Norman,3,14.67,595
1,1904,male,Nikoloz Tskitishvili,8,4.06,593
1,1905,male,Darren Tillis,4,8.35,593
1,1906,female,Mercedes Russell,4,12.33,592
1,1907,male,Sidney Lowe,6,9.57,590
1,1908,male,Nick Calathes,2,12.3,590
1,1909,male,Jorge Garbajosa,2,11.25,589
1,1910,female,Mery Andrade,5,9.14,588
1,1911,male,Glenn Hansen,5,-5.92,588
1,1912,male,Willy Hernangomez,1,18.9,587
1,1913,male,Steve Burtt,4,12.38,584
1,1914,female,Jordan Hooper,4,9.57,582
1,1915,male,Markel Brown,2,10.2,579
1,1916,male,Mike Smrek,9,6.92,578
1,1917,male,Raul Neto,2,10.45,576
1,1918,male,Manny Harris,4,7.7,575
1,1919,male,Dick Rosenthal,2,10.25,575
1,1920,male,Jermaine Taylor,4,12.23,574
1,1921,male,Bo Kimble,3,8.8,574
1,1922,male,Eric Riley,5,12.62,574
1,1923,male,Hasheem Thabeet,9,7.06,571
1,1924,female,Sydney Colson,8,8.18,570
1,1925,male,Brian Howard,2,11.35,570
1,1926,male,Al Roges,1,10.6,570
1,1927,male,Bayard Forrest,2,10.9,569
1,1928,male,Red Holzman*,3,6.97,568
1,1929,female,Tynesha Lewis,6,11.88,568
1,1930,male,Joe Harris,3,6.0,567
1,1931,male,Quincy Lewis,4,6.2,567
1,1932,male,Gerard King,3,12.37,566
1,1933,female,Kaela Davis,5,7.2,566
1,1934,male,Jerome Allen,4,8.53,564
1,1935,male,Zoran Planinic,3,9.8,561
1,1936,male,David Thirdkill,8,8.04,561
1,1937,male,Al Cervi*,2,20.1,560
1,1938,female,Edwige Lawson-Wade,5,10.5,558
1,1939,male,Willie Reed,2,18.15,556
1,1940,male,Loren Woods,6,11.52,555
1,1941,male,Red Morrison,3,9.37,555
1,1942,female,Jurgita Streimikyte,3,15.2,553
1,1943,female,Rhyne Howard,1,16.5,552
1,1944,male,Walker Russell,7,5.34,548
1,1945,male,James Wilkes,3,9.97,547
1,1946,male,Martin Muursepp,4,14.2,545
1,1947,female,Ashley Robinson,9,6.42,544
1,1948,male,Isaiah Whitehead,1,7.5,543
1,1949,male,Gerry Ward,4,3.83,542
1,1950,female,Reshanda Gray,6,8.9,542
1,1951,male,Larry Micheaux,4,14.9,541
1,1952,female,Sharon Manning,4,14.7,541
1,1953,male,Reggie Jordan,8,15.34,540
1,1954,male,Tony Bennett,3,8.13,538
1,1955,male,Sam Jacobson,5,13.52,538
1,1956,male,Darius Morris,7,7.21,537
1,1957,male,Othell Wilson,2,11.45,535
1,1958,female,Imani McGee-Stafford,4,14.15,534
1,1959,male,Bill Curley,9,6.33,533
1,1960,male,Tony Farmer,2,14.8,532
1,1961,male,Gary Plummer,2,8.05,531
1,1962,male,Ralph Johnson,2,8.6,531
1,1963,male,Tierre Brown,4,7.52,527
1,1964,male,John Vallely,4,10.3,527
1,1965,male,Paul McPherson,3,13.7,524
1,1966,male,Tony White,4,5.6,522
1,1967,male,Don Rehfeldt,3,15.23,522
1,1968,male,Stan Pietkiewicz,5,7.44,520
1,1969,female,Agnieszka Bibrzycka,2,15.05,520
1,1970,male,Charles Jenkins,4,8.85,519
1,1971,female,Linda Burgess,4,13.37,518
1,1972,male,Rod Derline,2,12.95,518
1,1973,female,Ramu Tokashiki,3,10.27,517
1,1974,male,Reggie Bullock,6,7.05,516
1,1975,female,Sherill Baker,4,19.88,515
1,1976,male,Anthony Miller,11,7.02,512
1,1977,male,Stephen Howard,6,14.98,512
1,1978,male,Tarence Kinsey,3,11.43,511
1,1979,male,Darrin Hancock,6,11.45,509
1,1980,male,Kenny Payne,4,11.07,508
1,1981,female,Katrina Colleton,4,6.85,506
1,1982,male,Dave Lattin,2,10.05,506
1,1983,female,Jeanette Pohlen-Mavunga,6,9.93,505
1,1984,male,Sam Dekker,2,11.9,504
1,1985,female,Bernadette Ngoyisa,4,20.02,502
1,1986,male,Keith Closs,3,15.2,502
1,1987,male,Bo Lamar,1,12.8,502
1,1988,male,Nate Wolters,4,6.55,501
1,1989,female,Andrea Congreaves,3,14.7,500
1,1990,male,Doron Lamb,4,5.45,499
1,1991,male,Mel Bennett,4,6.78,498
1,1992,male,Jackson Vroman,4,8.35,497
1,1993,male,Rodney McGruder,1,9.1,497
1,1994,male,Eric White,4,2.83,494
1,1995,female,Vanessa Nygaard,5,10.86,493
1,1996,female,Carla Boyd,3,10.77,492
1,1997,male,Adrian Caldwell,8,6.79,491
1,1998,male,Joe Courtney,10,8.33,490
1,1999,male,Boban Marjanovic,2,28.65,488
1,2000,male,Shelton Jones,4,13.78,488
1,2001,male,Perry Jones,3,8.27,488
1,2002,female,Anete Jekabsone-Zogota,3,9.2,486
1,2003,female,Michelle Brogan,2,17.55,486
1,2004,male,Rusty LaRue,5,7.34,486
1,2005,female,Clarisse Machanguana,4,12.75,485
1,2006,male,Rollen Hans,1,11.5,483
1,2007,male,Jack Turner,2,9.6,482
1,2008,male,Terry Rozier,2,7.9,482
1,2009,male,Mike Batiste,1,12.2,481
1,2010,male,Anthony Cook,6,8.17,480
1,2011,male,Damjan Rudez,3,6.67,480
1,2012,male,Domantas Sabonis,1,6.9,479
1,2013,male,Marlon Maxey,2,15.6,479
1,2014,male,Ron Bonham,2,17.35,478
1,2015,male,Joel Freeland,3,10.93,477
1,2016,female,Alison Bales,4,15.52,476
1,2017,male,Stojko Vrankovic,5,10.04,473
1,2018,male,Terence Morris,3,8.83,472
1,2019,male,Fred Taylor,4,5.73,472
1,2020,male,Ron Knight,2,11.15,472
1,2021,male,Michael Phelps,3,12.43,470
1,2022,male,Caris LeVert,1,12.2,468
1,2023,male,Kenny Green,4,8.15,466
1,2024,female,Sydney Wiese,4,8.95,466
1,2025,male,Chris McNealy,3,10.03,466
1,2026,female,Coquese Washington,6,9.22,464
1,2027,male,Hollis Copeland,2,9.25,464
1,2028,female,Kayte Christensen,6,8.08,463
1,2029,male,Peter Thibeaux,2,10.6,462
1,2030,male,Chris Corchiani,5,14.28,460
1,2031,male,Bob Burrow,2,10.85,459
1,2032,female,Tyasha Harris,3,11.7,458
1,2033,female,Jennifer Rizzotti,5,9.74,458
1,2034,male,Brian Rowsom,3,12.5,457
1,2035,male,Rich Johnson,3,13.9,457
1,2036,male,George Kaftan,2,13.0,456
1,2037,female,Anna Cruz,3,13.23,456
1,2038,male,Orlando Johnson,7,4.87,455
1,2039,female,Bridget Carleton,3,10.33,454
1,2040,male,Kenny Satterfield,4,6.03,453
1,2041,female,Kim Williams,2,13.9,453
1,2042,male,Kennard Winchester,5,11.56,452
1,2043,male,John Douglas,2,9.95,452
1,2044,male,Byron Irvin,3,14.2,451
1,2045,female,Crystal Kelly,3,12.63,451
1,2046,male,Nick Mantis,4,5.88,451
1,2047,female,Quanitra Hollingsworth,5,9.84,450
1,2048,female,Monica Maxwell,4,8.93,448
1,2049,female,Kennedy Burke,4,12.9,447
1,2050,male,Timothe Luwawu-Cabarrot,1,8.5,445
1,2051,male,Tyler Ulis,1,13.0,444
1,2052,male,A.J. Guyton,3,4.37,442
1,2053,male,Laron Profit,4,9.85,441
1,2054,female,Kisha Ford,5,8.88,440
1,2055,male,Sylvester Gray,1,11.2,440
1,2056,male,Alonzo Bradley,3,7.47,440
1,2057,male,Chuck Terry,3,6.93,439
1,2058,male,Horace Walker,1,10.2,438
1,2059,male,Oleksiy Pecherov,3,12.03,438
1,2060,female,Stacey Thomas,6,8.77,438
1,2061,female,Gwen Jackson,3,11.67,437
1,2062,male,Johnny Payak,1,11.9,436
1,2063,female,Pollyanna Johns Kimbrough,6,11.53,435
1,2064,male,Paul Hogue,4,4.1,435
1,2065,female,Michaela Onyenwere,2,9.15,434
1,2066,female,NaLyssa Smith,1,11.9,433
1,2067,male,Mike D'Antoni,4,9.03,432
1,2068,male,Joe Kopicki,3,14.6,432
1,2069,female,K.B. Sharp,6,8.6,432
1,2070,male,Daniel Ewing,2,8.45,431
1,2071,male,Wah Wah,1,13.5,430
1,2072,male,Brandon Davies,4,9.3,428
1,2073,female,Michele Van Gorp,6,7.9,427
1,2074,male,Mindaugas Kuzminskas,1,12.4,425
1,2075,male,Semih Erden,4,9.3,425
1,2076,female,Lynn Pride,4,7.83,425
1,2077,male,Andre Barrett,8,10.66,424
1,2078,male,Jay Arnette,3,2.3,424
1,2079,male,Chris Welp,5,7.02,424
1,2080,male,Cal Bowdler,3,11.73,424
1,2081,female,Bridgette Gordon,2,9.95,424
1,2082,male,Rodrick Rhodes,5,0.08,423
1,2083,male,Hamed Haddadi,7,13.1,423
1,2084,female,Jamie Redd,3,14.47,423
1,2085,female,Emma Cannon,3,12.83,423
1,2086,male,Chris Engler,11,10.08,422
1,2087,male,Evan Eschmeyer,4,9.97,421
1,2088,female,Tasha Humphrey,2,14.5,419
1,2089,male,Ron Davis,3,6.83,417
1,2090,male,Kevin Brooks,3,7.97,417
1,2091,male,Greg Hyder,1,8.7,417
1,2092,female,Kim Perrot,2,15.05,415
1,2093,male,Steve Jones,1,12.1,414
1,2094,male,Jerome Moiso,8,11.25,414
1,2095,male,Gene Guarilia,4,7.95,413
1,2096,female,Helen Luz,3,15.77,410
1,2097,female,Doneeka Lewis,6,6.83,409
1,2098,male,Tony Robertson,2,10.65,409
1,2099,male,Tom Kozelko,3,7.87,407
1,2100,male,Jim Tucker,3,7.67,407
1,2101,male,Dan Langhi,6,5.35,406
1,2102,male,Alex Abrines,1,10.1,406
1,2103,male,Art Long,5,4.92,405
1,2104,male,Hawkeye Whitney,2,9.7,404
1,2105,female,Tammy Jackson,6,8.98,403
1,2106,male,Dean Tolson,3,10.43,402
1,2107,male,Jamie Watson,6,8.33,401
1,2108,male,Ansu Sesay,4,12.35,401
1,2109,female,Trisha Fallon,2,13.35,399
1,2110,male,Joe Ruklick,3,8.8,398
1,2111,male,Gary Hill,4,4.3,397
1,2112,female,Lindsay Wisdom-Hylton,4,12.7,397
1,2113,male,Jeremy Tyler,5,8.84,395
1,2114,male,Ed Sherod,1,11.4,395
1,2115,male,Mark Hendrickson,6,10.33,394
1,2116,male,Rich Rinaldi,3,9.93,393
1,2117,male,Mike Price,3,9.87,391
1,2118,male,Malcolm Delaney,1,7.5,391
1,2119,male,Brad Branson,2,12.2,391
1,2120,male,Gus Bailey,5,10.1,389
1,2121,female,Kerri Gardin,4,9.3,389
1,2122,male,Brian Oliver,4,6.67,389
1,2123,male,Rafael Araujo,3,6.63,389
1,2124,male,Howie Jolliff,3,6.8,388
1,2125,female,Claudia Neves,4,9.03,387
1,2126,male,Kevin Pritchard,6,10.37,384
1,2127,male,Anthony Roberson,5,10.86,384
1,2128,male,David Rivers,3,9.1,383
1,2129,female,Ketia Swanier,5,7.2,382
1,2130,male,Ralph Polson,3,10.57,382
1,2131,female,Lisa Willis,3,13.0,381
1,2132,female,Michelle Marciniak,3,12.33,381
1,2133,male,Robbie Hummel,2,9.65,379
1,2134,male,Ashraf Amaya,2,10.3,379
1,2135,male,Shavlik Randolph,12,11.57,378
1,2136,female,Marine Johannes,2,14.35,377
1,2137,male,Chuck Aleksinas,1,9.1,377
1,2138,male,Johnny O'Bryant,5,11.2,376
1,2139,female,Jazmine Jones,2,10.5,375
1,2140,male,Joe Buckhalter,2,5.85,375
1,2141,male,Alan Williams,2,20.3,375
1,2142,female,Penny Moore,2,9.4,373
1,2143,male,Freddie Lewis,2,10.9,373
1,2144,male,John Mahnken,2,10.2,373
1,2145,male,Barry Kramer,3,9.93,372
1,2146,male,Luke Witte,3,11.8,372
1,2147,male,Robin Jones,2,10.4,370
1,2148,male,Dexter Cambridge,1,12.1,370
1,2149,male,Steve Hamilton,2,8.9,368
1,2150,female,Chante Black,4,9.52,368
1,2151,male,Joey Dorsey,6,11.77,367
1,2152,female,Jessica Shepard,3,12.83,365
1,2153,male,Chris Jefferies,4,13.97,365
1,2154,male,Wallace Bryant,5,7.66,364
1,2155,male,Greg Jackson,3,7.3,364
1,2156,male,Mamadou N'Diaye,7,9.91,360
1,2157,male,Rich Jones,1,12.5,360
1,2158,male,Howie Schultz,2,7.85,359
1,2159,male,Rashad Vaughn,2,6.0,359
1,2160,female,Tammi Reiss,2,10.95,359
1,2161,male,Jordan McRae,4,13.07,359
1,2162,male,Clinton Wheeler,4,12.9,359
1,2163,male,Andre Wakefield,4,-1.95,359
1,2164,female,Slobodanka Tuvic,4,8.57,358
1,2165,female,Cayla George,3,11.53,357
1,2166,male,Willie Smith,4,6.25,357
1,2167,male,Alfredrick Hughes,1,8.2,356
1,2168,male,Randy Woods,4,11.38,356
1,2169,female,Erica McCall,5,9.68,355
1,2170,female,Ruthy Hebard,3,14.07,354
1,2171,male,Derrick Dial,6,12.88,354
1,2172,female,Ayana Walker,5,10.18,353
1,2173,male,Steve Scheffler,9,14.86,352
1,2174,female,Crystal Smith,3,10.47,351
1,2175,male,Tom Hoover,3,8.37,350
1,2176,female,Toni Foster,3,20.2,350
1,2177,male,Ticky Burden,2,10.75,349
1,2178,female,AD Durr,2,11.95,349
1,2179,male,Charles Bradley,3,6.03,347
1,2180,male,Bill Closs,1,10.4,347
1,2181,male,Dan Anderson,2,12.15,347
1,2182,female,Samantha Prahalis,3,4.57,346
1,2183,female,Umeki Webb,3,8.43,343
1,2184,male,Jared Cunningham,8,7.35,343
1,2185,male,Jackie Butler,3,38.23,343
1,2186,male,Lennie Rosenbluth,2,11.6,342
1,2187,male,Wesley Cox,2,8.5,342
1,2188,male,Roko Ukic,2,11.0,341
1,2189,male,Christian Eyenga,4,8.15,337
1,2190,male,Gene Rhodes,1,11.2,337
1,2191,male,Bones McKinney,1,9.4,337
1,2192,male,Bill Thieben,2,8.55,337
1,2193,male,Roy Hamilton,2,9.75,336
1,2194,female,Cintia dos Santos,3,10.37,335
1,2195,female,Danielle McCray,2,12.25,334
1,2196,male,Maciej Lampe,7,2.89,334
1,2197,male,Cliff Anderson,5,10.42,333
1,2198,male,Darnell Jackson,5,2.7,331
1,2199,male,Jimmy Oliver,5,9.46,331
1,2200,male,Larry Hennessy,2,8.65,331
1,2201,female,Jamie Carey,4,9.08,330
1,2202,male,Carl Thomas,6,12.43,329
1,2203,male,Mal Graham,2,6.7,327
1,2204,female,Han Xu,2,15.65,327
1,2205,male,Orien Greene,4,10.65,326
1,2206,male,James Michael,3,15.53,326
1,2207,male,Quincy Miller,5,7.32,324
1,2208,male,Lucas Nogueira,3,12.1,324
1,2209,male,Bill Buntin,1,13.3,324
1,2210,female,Andrea Riley,3,6.73,324
1,2211,male,Pat Durham,2,7.55,323
1,2212,male,Darius Miller,3,3.4,320
1,2213,male,Ben Uzoh,4,14.28,320
1,2214,male,Cleo Hill,1,9.1,320
1,2215,female,Sheila Lambert,4,9.5,319
1,2216,male,Ron Grandison,7,12.5,319
1,2217,male,Jarell Martin,2,11.35,318
1,2218,male,Paul Dawkins,1,11.0,316
1,2219,male,Joe Cooke,1,10.4,316
1,2220,male,Sam Smith,2,14.2,315
1,2221,male,Khalid El-Amin,1,12.2,314
1,2222,male,Marquis Teague,4,4.55,313
1,2223,female,DiJonai Carrington,2,8.3,312
1,2224,female,Lynette Woodard,2,12.75,312
1,2225,male,Jim Neal,1,9.9,312
1,2226,male,Chris Washburn,4,9.2,312
1,2227,female,Maggie Lucas,3,13.4,311
1,2228,male,Marcus Haislip,4,10.9,311
1,2229,male,Kevin Lynch,2,7.65,310
1,2230,male,Clyde Mayes,5,6.56,310
1,2231,female,Vicki Baugh,3,13.87,309
1,2232,male,Dick Groat,1,18.2,309
1,2233,male,Dave Jamerson,5,0.6,308
1,2234,female,Markeisha Gatling,3,11.97,308
1,2235,male,Jerald Honeycutt,4,5.35,305
1,2236,male,Kyrylo Fesenko,5,12.46,305
1,2237,male,Juan Hernangomez,1,13.3,305
1,2238,male,Mo Howard,3,18.07,304
1,2239,male,Henry Akin,2,7.5,304
1,2240,female,Haixia Zheng,2,20.65,304
1,2241,male,Davis Bertans,1,12.9,303
1,2242,male,Joby Wright,1,9.2,303
1,2243,female,Val Whiting-Raymond,3,9.5,303
1,2244,female,Sonja Petrovic,2,10.3,303
1,2245,male,Willie White,2,12.8,302
1,2246,female,Nikki Blue,5,7.88,302
1,2247,male,Tremaine Fowlkes,4,8.97,301
1,2248,male,Bob Arnzen,1,14.5,301
1,2249,male,Fatty Taylor,1,11.1,301
1,2250,male,Marcelo Huertas,2,9.75,300
1,2251,male,Tim Breaux,3,8.9,299
1,2252,female,Marta Fernandez,1,11.3,297
1,2253,female,Amber Harris,4,11.38,297
1,2254,female,Quacy Barnes,4,5.78,296
1,2255,male,Jerry Fleishman,1,13.7,296
1,2256,male,Eddie Hughes,3,9.5,296
1,2257,male,Ken Johnson,2,7.7,295
1,2258,male,Luigi Datome,4,13.67,293
1,2259,male,Kris Dunn,1,8.1,293
1,2260,male,Donny Marshall,5,1.36,293
1,2261,male,Johnny Baum,2,7.7,292
1,2262,male,Denzel Valentine,1,7.3,291
1,2263,male,Gerry Calabrese,1,9.4,291
1,2264,female,Avery Warley-Talbert,5,9.8,291
1,2265,male,Allan Ray,1,10.0,290
1,2266,male,Mike Taylor,1,10.1,289
1,2267,male,Skal Labissiere,1,16.8,289
1,2268,female,Dena Head,3,9.77,289
1,2269,male,Lance Blanks,3,9.27,289
1,2270,male,Diante Garrett,2,8.05,288
1,2271,female,Heidi Burge,2,12.4,288
1,2272,male,Jake Fendley,2,10.35,287
1,2273,male,Patrick O'Bryant,6,11.0,287
1,2274,male,Sergey Karasev,3,7.1,287
1,2275,male,Ed Rains,2,8.2,287
1,2276,male,Elijah Millsap,3,3.67,287
1,2277,male,Maceo Baston,4,15.4,286
1,2278,male,Corey Beck,5,8.5,286
1,2279,male,Jimmy King,2,11.3,285
1,2280,male,Carlos Terry,3,8.23,285
1,2281,male,John Richter,1,8.1,285
1,2282,male,Mike Barr,1,10.3,285
1,2283,male,Ivica Zubac,1,17.0,284
1,2284,female,Nicky McCrimmon,4,11.75,284
1,2285,male,Don Smith,1,12.6,283
1,2286,female,Rachael Sporn,3,12.0,283
1,2287,male,Joe Alexander,2,6.45,282
1,2288,male,Patrick McCaw,1,8.6,282
1,2289,male,Jimmy Collins,2,11.1,281
1,2290,male,Darrun Hilliard,2,8.3,279
1,2291,male,DaJuan Summers,4,6.3,278
1,2292,male,John Tschogl,3,6.53,277
1,2293,male,Nolan Smith,2,7.45,277
1,2294,male,LeRon Ellis,3,7.9,277
1,2295,female,Raffaella Masciadri,3,7.73,276
1,2296,female,Rashanda McCants,2,9.15,275
1,2297,male,Lindsay Hairston,1,14.8,273
1,2298,male,Craig Neal,4,6.77,272
1,2299,female,Razija Brcaninovic,1,16.5,272
1,2300,male,Mike Penberthy,2,21.25,272
1,2301,male,Ryan Lorthridge,1,12.9,272
1,2302,male,Gary Zeller,2,4.45,271
1,2303,male,Chris Hunter,1,12.2,270
1,2304,male,Ricky Marsh,1,8.4,269
1,2305,male,Mario Bennett,4,5.22,269
1,2306,male,Kenny Dennard,3,8.77,268
1,2307,female,LaToya Bond,2,6.0,267
1,2308,male,Johnny Taylor,5,2.96,267
1,2309,male,DeJuan Wheat,2,13.15,265
1,2310,male,Bennie Swain,1,12.3,265
1,2311,male,Linton Townes,5,10.42,265
1,2312,male,Josh Harrellson,3,11.87,265
1,2313,female,Alexis Jones,4,8.23,264
1,2314,female,Shalee Lehning,3,8.67,263
1,2315,male,Jack Parr,1,7.9,262
1,2316,male,Alando Tucker,5,12.16,262
1,2317,male,John Thompson*,2,12.3,262
1,2318,male,Joe Smyth,3,10.67,262
1,2319,female,Julie Allemand,2,11.95,262
1,2320,female,Felicia Ragland,2,12.5,259
1,2321,male,Curtis Borchardt,2,8.65,258
1,2322,female,Vicki Hall,3,12.47,258
1,2323,male,Rich Manning,4,8.78,257
1,2324,male,Bud Ogden,2,12.8,257
1,2325,male,Jeff Webb,4,8.32,257
1,2326,female,Megan Gustafson,4,12.3,256
1,2327,male,Eugene Jeter,1,11.1,255
1,2328,male,Priest Lauderdale,2,11.8,255
1,2329,male,Jackie Moore,2,10.9,255
1,2330,male,Joe Pace,2,15.1,255
1,2331,male,Walt Budko,1,10.2,254
1,2332,female,Teana Miller,3,17.23,253
1,2333,male,Frank Williams,3,5.8,253
1,2334,female,Tonya Massaline,4,9.35,253
1,2335,female,Crystal Bradford,2,12.1,252
1,2336,male,Johnny Rogers,2,9.0,251
1,2337,female,Kylee Shook,2,9.55,251
1,2338,male,Ricky Wilson,3,12.23,250
1,2339,male,Butch Feher,1,15.9,248
1,2340,male,Corey Gaines,5,12.28,248
1,2341,male,Bud Koper,1,10.6,247
1,2342,male,Warren Kidd,1,11.3,247
1,2343,female,Olayinka Sanni,3,7.1,247
1,2344,female,Alaina Coates,4,14.1,247
1,2345,female,Jazmon Gwathmey,2,6.9,246
1,2346,female,Suzy Batkovic-Brown,2,11.35,246
1,2347,male,Todd Mitchell,3,3.83,246
1,2348,male,Dominique Jones,3,11.6,246
