q_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,female,Shantia Owens,2,6.5,131
1,male,Rodney Monroe,1,8.8,131
1,male,John Garris,1,18.5,131
1,male,Dejounte Murray,1,9.6,130
1,male,Greg Stokes,2,1.2,130
1,male,Keith Booth,2,10.4,130
1,female,Clarissa Davis-Wrightsil,1,18.3,130
1,male,Lou Roe,2,6.0,130
1,female,Kiara Leslie,2,7.7,130
1,male,Monte Towe,1,10.3,130
1,female,Davellyn Whyte,1,10.4,130
1,male,Bill Jones,1,13.9,129
1,male,Tom Ingelsby,1,9.5,129
1,female,Awak Kuier,2,11.2,129
1,male,Bubba Wells,1,11.1,128
1,male,Travis Grant,2,10.4,128
1,female,Ally Malott,2,9.15,128
1,male,Jerome Anderson,2,11.55,127
1,male,Olumide Oyedeji,3,10.4,127
1,female,Amaya Valdemoro,3,15.73,127
1,female,Franthea Price,1,14.2,127
1,male,Dave Henderson,1,6.7,126
1,male,Nathan Jawai,2,1.7,126
1,male,Bill Ligon,1,11.8,126
1,male,Cliff Barker,1,10.8,126
1,male,Jake Ford,2,14.7,126
1,male,Gabe Pruitt,2,7.95,125
1,female,Cass Bauer-Bilodeau,3,4.17,124
1,male,Dexter Pittman,6,4.67,124
1,male,Georgios Papagiannis,1,12.7,124
1,male,Jack Kiley,2,1.6,124
1,female,Megan Duffy,3,5.17,123
1,female,Erica White,2,9.2,123
1,male,Travis Hansen,1,7.2,123
1,male,David Vanterpool,1,10.9,122
1,female,Joyner Holmes,3,8.53,122
1,male,Corny Thompson,1,6.0,122
1,male,Lorenzo Charles,1,11.5,122
1,male,Esteban Batista,2,9.8,121
1,male,Zabian Dowdell,1,11.7,121
1,female,Trisha Stafford-Odom,2,7.65,121
1,female,Nina Bjedov,1,12.3,121
1,female,Octavia Blue,3,5.77,121
1,male,Corey Crowder,2,2.95,120
1,male,George Patterson,1,7.9,120
1,female,Charmin Smith,4,3.12,120
1,male,David Nwaba,1,12.1,120
1,female,Olivia Nelson-Ododa,1,10.5,120
1,male,Andrae Patterson,2,13.1,120
1,male,Charles O'Bannon,2,11.9,120
1,male,Kim English,1,7.9,119
1,male,Jim Marsh,1,8.6,119
1,male,Melvin Newbern,1,11.5,119
1,male,Tom Payne,1,15.0,119
1,male,Morris Almond,3,6.0,119
1,male,Porter Meriwether,1,12.4,119
1,male,Greg Fillmore,2,4.9,118
1,male,Bill Zopf,1,9.6,118
1,male,Bert Cook,1,8.5,118
1,male,Ken McBride,1,7.9,117
1,female,Tara Williams,2,15.75,117
1,male,Larry Cannon,1,10.2,117
1,male,George Blaney,1,7.8,117
1,male,John Turner,1,7.8,117
1,male,Vincenzo Esposito,1,5.2,116
1,male,Mike Niles,1,6.7,115
1,female,Andrea Gardner,2,10.85,114
1,male,Randell Jackson,2,5.8,114
1,male,JaJuan Johnson,1,11.4,114
1,male,Bob Martin,2,5.1,113
1,male,Jeff Sanders,4,7.95,112
1,male,Mickell Gladness,3,7.27,112
1,male,Walt Kirk,1,9.7,111
1,male,Len Kosmalski,2,11.05,110
1,male,Terrel Harris,4,0.83,110
1,male,Dave Popson,5,7.28,110
1,female,Nicole Levesque,1,6.8,109
1,male,Paul Ruffner,3,12.1,109
1,male,Marko Milic,2,11.15,108
1,male,Damone Brown,4,1.58,108
1,male,Antonis Fotsis,1,11.3,108
1,male,Dwayne Jones,5,5.84,107
1,male,Thomas Hamilton,2,7.85,107
1,female,Megan Mahoney,2,5.5,107
1,male,Rod Freeman,1,10.9,106
1,male,Skip Harlicka,1,14.8,106
1,male,Jack Foley,3,15.4,106
1,female,Alex Harden,2,7.05,106
1,female,Tracy Henderson,2,6.35,106
1,male,Malcolm Thomas,8,8.72,106
1,male,Wade Baldwin,1,6.4,106
1,female,Susanna Bonfiglio,1,15.2,105
1,male,Gary Gray,1,5.4,105
1,female,Paris Kea,2,10.7,105
1,male,Billy Donovan,1,8.7,105
1,male,Bob Verga,1,13.3,104
1,female,Stacy Clinesmith,3,10.03,103
1,male,Dragan Tarlac,1,5.6,103
1,female,DiDi Richards,2,6.3,102
1,female,Jennie Simms,2,8.25,102
1,female,Christy Smith,2,22.25,102
1,male,Oliver Robinson,1,14.1,101
1,male,Robert Werdann,3,10.0,101
1,male,Jordan Adams,2,15.05,101
1,male,Mike Gibson,2,8.65,101
1,female,Lexie Hull,1,5.5,100
1,male,Walter Palmer,2,10.65,100
1,male,Norm Swanson,1,4.0,100
1,male,Reggie Smith,2,8.5,99
1,male,Geoff Crompton,5,5.56,99
1,male,Ryan Stack,2,7.15,99
1,male,John Edwards,2,5.75,99
1,female,Andrea Garner,1,8.0,99
1,female,Natalie Novosel,1,11.9,99
1,male,Owen Wells,1,12.9,99
1,female,Maya Caldwell,1,17.0,98
1,male,Jay Guidinger,2,10.0,98
1,male,Okaro White,1,7.5,98
1,male,Kenny Rollins,1,7.9,98
1,female,DeTrina White,2,11.7,98
1,male,Maurice Ndour,1,11.3,98
1,male,Axel Toupane,4,3.0,98
1,male,Glenn Mosley,2,6.4,98
1,female,Tiffany Woosley,2,7.15,98
1,female,Meighan Simmons,2,3.85,97
1,male,R.J. Hunter,2,2.25,97
1,female,Chen Nan,1,8.7,97
1,male,J.R. Henderson,1,9.0,97
1,female,Andrea Kuklova,1,8.6,97
1,male,Viacheslav Kravtsov,2,12.45,97
1,female,Jolene Anderson,1,7.4,97
1,male,Devyn Marble,2,5.55,97
1,male,Wayne Sappleton,1,7.7,96
1,male,Dennis DuVal,2,11.1,96
1,male,Bryce Cotton,4,10.5,96
1,male,Cierra Burdick,4,10.5,96
1,male,Kevin Jones,1,11.1,95
1,male,Vince Taylor,1,7.6,95
1,female,Nadirah McKenith,2,9.4,94
1,female,Veronica Burton,1,10.1,94
1,female,Keisha Anderson,3,5.5,94
1,female,Saniya Chong,2,8.1,94
1,male,Art Collins,1,4.3,94
1,male,Bryn Forbes,1,5.9,94
1,female,Laura Summerton,2,7.3,93
1,male,Scott English,1,11.2,93
1,male,Trey Johnson,5,6.8,93
1,female,Celine Dumerc,1,8.4,93
1,male,Furkan Aldemir,1,12.0,93
1,female,Maite Cazorla,1,6.4,92
1,male,Marcus Brown,2,7.0,92
1,female,Jana Vesela,1,13.4,92
1,male,Corey Williams,2,8.65,92
1,male,Nate Johnston,3,15.5,92
1,female,Shanele Stires,3,10.83,92
1,male,Mike Silliman,1,8.0,91
1,male,Charlie Sitton,1,8.0,91
1,male,Al Hairston,2,10.65,91
1,female,Joy Holmes-Harris,1,14.7,91
1,male,Sherell Ford,1,16.4,90
1,female,Francesca Zara,1,9.1,90
1,male,Francesca Zara,1,9.1,90
1,male,Herb White,1,8.4,90
1,male,Dave Zeller,1,9.1,90
1,female,Dave Zeller,1,9.1,90
1,female,Jocelyn Penn,2,45.85,90
1,female,Oksana Zakaluzhnaya,1,12.6,89
1,male,Dan O'Sullivan,6,16.02,89
1,male,Jamison Brewer,4,8.5,89
1,male,Jim Luisi,1,7.6,89
1,male,Tornike Shengelia,4,6.17,88
1,male,Jeff Trepagnier,3,9.4,88
1,male,James Nunnally,3,6.13,88
1,female,Kamiko Williams,1,6.5,88
1,male,Cheick Diallo,1,16.8,87
1,male,Jarell Eddie,2,10.35,87
1,female,Tai Dillard,3,2.07,87
1,male,Winston Crite,2,-5.25,87
1,male,Frank Radovich,1,9.8,87
1,male,John Stroeder,4,-0.05,86
1,male,Sam Ranzino,1,9.5,86
1,male,Eric McWilliams,1,5.9,86
1,male,Hal Uplinger,1,10.7,86
1,male,Torraye Braggs,4,9.65,86
1,male,Coby Karl,4,-2.53,86
1,male,Alex Stivrins,6,3.25,85
1,male,Ben Kelso,1,6.8,85
1,male,Vassilis Spanoulis,1,5.4,85
1,male,Devin Gray,4,6.82,85
1,male,Maurice Carter,3,5.9,84
1,male,Ron Cavenall,2,5.75,84
1,male,Ronnie Valentine,1,10.3,84
1,male,Mark Crow,1,12.8,84
1,male,Kasib Powell,1,9.0,84
1,male,Gerald Fitch,1,10.2,84
1,male,Robert Archibald,5,5.82,83
1,male,Predrag Savovic,1,6.0,83
1,male,Henry Ward,1,10.3,83
1,female,Brandi McCain,1,6.9,83
1,male,Jackie Robinson,3,12.9,83
1,male,Malik Beasley,1,13.7,83
1,female,Ann Strother,3,13.63,83
1,male,Rick Hughes,1,10.9,82
1,male,Derrick Caracter,1,10.0,81
1,female,Angelina Williams,2,8.55,81
1,male,Doug Roth,1,8.2,81
1,male,Xavier Munford,1,9.9,80
1,male,Gerald Madkins,3,7.43,80
1,female,Tiffany Bias,3,5.6,80
1,male,Ruben Nembhard,3,12.67,80
1,male,Gerald Brown,1,7.3,80
1,male,Ruben Wolkowyski,2,3.8,80
1,male,Malachi Richardson,1,9.6,79
1,male,Donnie Boyce,2,12.35,79
1,male,Jim Grandholm,1,16.5,79
1,female,Jaime Nared,1,6.9,79
1,male,Bryce Dejean-Jones,1,9.6,79
1,female,Arella Guirantes,1,4.8,79
1,male,Malachi Richardson,1,9.6,79
1,male,Gal Mekel,2,2.95,79
1,male,Bryce Dejean-Jones,1,9.6,79
1,male,Jake Layman,1,4.9,78
1,male,Carl Henry,1,12.5,78
1,female,Charisse Sampson,1,17.0,78
1,male,Igor Rakocevic,1,8.4,78
1,male,Terry Thomas,1,16.3,77
1,male,Bud Acton,1,9.5,77
1,male,Tom Stith,1,6.5,77
1,male,Paul Stovall,1,9.4,76
1,male,Darnell Mee,2,10.8,76
1,male,Greg Butler,3,1.0,76
1,male,Lars Hansen,1,13.6,76
1,female,Tasha Butts,1,7.9,76
1,male,Steve Hamer,1,8.9,76
1,male,Bato Govedarica,1,7.1,75
1,male,Frank Russell,1,14.5,74
1,male,Ron Johnson,3,7.03,74
1,male,Brendan McCann,3,1.67,74
1,female,Tia Jackson,1,11.2,74
1,male,Nick Johnson,1,4.8,74
1,male,Jarnell Stokes,5,21.1,74
1,male,Steffond Johnson,1,4.7,74
1,female,Jamie Cassidy,1,15.5,74
1,male,Steve Bardo,3,16.13,73
1,female,Niesa Johnson,2,11.55,73
1,male,Mickey Dillard,1,7.0,73
1,female,Lenae Williams,1,4.1,73
1,male,Chris Garner,2,3.3,72
1,male,Kiwane Garris,2,2.4,72
1,male,Zarko Paspalj,1,4.3,72
1,female,Victoria Dunlap,2,14.65,72
1,male,Mike Morrison,1,4.2,72
1,male,Harold Jamison,2,10.25,72
1,male,Wayne Yates,1,4.1,72
1,male,Al Carlson,1,9.0,72
1,female,Morenike Atunrase,1,7.6,71
1,male,Everette Stephens,2,25.35,71
1,male,Dionte Christmas,1,11.1,71
1,male,Luis Flores,3,17.53,70
1,male,Courtney Fortson,3,9.93,70
1,male,Pat Dunn,1,9.4,70
1,male,Taylor Lilley,1,9.4,70
1,male,Kevin Burleson,1,5.1,70
1,male,Elmer Bennett,5,13.72,70
1,female,Taylor Lilley,1,9.4,70
1,male,Ha Seung-Jin,2,4.7,70
1,female,Jameka Jones,1,0.3,70
1,female,Pat Dunn,1,9.4,70
1,female,Jelena Milovanovic,1,9.7,70
1,male,Essie Hollis,1,11.8,69
1,male,Ben Clyde,1,11.3,69
1,male,Bob Carney,1,8.7,69
1,male,Barry Yates,1,10.7,69
1,female,Navonda Moore,2,5.8,69
1,female,Quianna Chaney,1,8.1,68
1,male,Ray Ragelis,1,6.1,68
1,male,Tim James,3,7.73,68
1,female,Lindsey Yamasaki,2,7.05,68
1,male,Shayne Whittington,2,13.7,68
1,male,Bucky McConnell,1,11.6,68
1,male,Tony Harris,3,9.17,68
1,female,Jacki Gemelos,2,6.7,68
1,male,Johnny Horan,3,1.93,68
1,male,Richard Coffey,1,7.9,68
1,male,Lari Ketner,4,2.2,68
1,male,Odis Allison,1,4.7,67
1,male,Jerome Dyson,1,11.3,67
1,female,Anastasia Kostaki,1,0.7,67
1,male,Kurk Lee,1,5.6,66
1,male,Mirsad Turkcan,3,9.6,66
1,male,Clarence Glover,1,14.0,65
1,female,Iliana Rupert,1,10.5,65
1,male,Goo Kennedy,1,7.8,65
1,male,Norm Cook,2,7.05,65
1,male,Jim Rowinski,4,16.75,64
1,female,Daedra Charles,1,9.6,64
1,male,Dean Oliver,2,8.6,64
1,female,Nancy Lieberman,1,6.4,64
1,female,Rankica Sarenac,1,14.4,64
1,male,Nate DeLong,1,21.1,64
1,male,Mike Brittain,2,5.85,63
1,male,Kim Anderson,1,3.0,63
1,male,Rakeem Christmas,2,21.2,63
1,female,Krystyna Lara,1,3.5,62
1,male,Stephen Thompson,3,7.17,62
1,male,Lazaro Borrell,1,15.0,62
1,male,Moe Barr,1,11.9,61
1,female,Michelle Cleary,2,10.55,61
1,female,Stephanie Raymond,1,9.9,61
1,male,God Shammgod,1,9.2,61
1,male,Julyan Stone,3,10.33,61
1,female,Karen Booker,2,8.6,61
1,male,Henry Ellenson,1,7.5,60
1,male,Norm Richardson,3,3.9,60
1,male,Andres Guibert,2,7.2,60
1,male,Lamont Strothers,2,5.85,60
1,male,Dell Demps,3,7.83,59
1,female,Ziomara Morrison,1,9.9,59
1,male,Darrell Allums,1,5.3,59
1,male,James Collins,1,15.3,59
1,male,Mark Bradtke,1,9.6,59
1,male,Deyonta Davis,1,10.6,58
1,female,Nia Clouden,1,5.8,58
1,male,Claude Overton,1,6.3,58
1,male,Marv Roberts,1,6.0,58
1,male,Horacio Llamas,2,9.55,58
1,male,Walt Gilmore,1,6.4,58
1,female,Stella Johnson,2,13.85,58
1,male,Radisav Curcic,1,13.5,58
1,male,Dennis Nutt,1,20.0,57
1,male,Treveon Graham,1,10.6,57
1,male,Ben Hansbrough,1,7.2,57
1,male,John Schweitz,2,-7.25,57
1,male,Jackie Ridgle,1,13.7,57
1,male,Trey Thompkins,1,12.0,57
1,female,Yuko Oga,1,6.4,56
1,female,Evina Westbrook,1,8.9,56
1,male,Zoran Dragic,3,8.43,56
1,female,Edniesha Curry,2,7.15,56
1,male,Tom Patterson,2,13.25,56
1,male,Lawrence Boston,1,12.6,56
1,male,Evers Burns,1,9.7,56
1,male,Bill Bolger,1,10.7,56
1,female,Judy Mosley-McAfee,1,8.4,55
1,female,Porsha Phillips,1,8.7,55
1,male,Luke Schenscher,2,6.6,55
1,male,Joe Thomas,1,4.3,55
1,female,Khadijah Whittington,2,15.45,55
1,female,Toccara Williams,1,10.0,55
1,male,Roy Marble,2,1.0,55
1,male,Craig Raymond,1,7.6,55
1,male,Scott Haskin,1,11.3,55
1,male,Wally Rank,1,4.0,55
1,male,Bernard Toone,1,8.9,55
1,male,Tim Young,1,11.7,54
1,male,Eric Johnson,1,4.6,54
1,male,Don Savage,2,7.2,54
1,male,Brad Wright,2,-6.75,54
1,male,Peyton Siva,1,5.7,54
1,male,Ben Davis,4,15.0,54
1,male,Taurean Green,3,7.2,54
1,male,Duane Washington,2,7.0,54
1,male,Britton Johnsen,2,1.5,54
1,male,Jared Reiner,2,3.55,54
1,female,A'Quonesia Franklin,1,6.8,53
1,male,Les Jepsen,2,8.9,53
1,male,Darius Washington,1,9.0,53
1,male,DeMarcus Nelson,1,6.5,53
1,female,Nadia Colhado,3,6.57,52
1,male,Efthimi Rentzias,1,10.6,52
1,male,Tom Scheffler,1,6.9,52
1,male,Justin Dentmon,4,-1.82,52
1,male,Mustafa Shakur,2,-1.0,52
1,male,Damir Markota,1,5.0,51
1,female,Jasmine Walker,1,0.8,51
1,male,Jay Taylor,1,9.5,51
1,male,Mike Smith,1,8.1,51
1,male,Marlon Garnett,1,6.5,51
1,male,Marcus Vinicius,2,9.25,50
1,female,Marina Ferragut,1,5.1,50
1,male,Stacey Arceneaux,1,10.4,50
1,male,Boniface N'Dong,1,11.0,50
1,female,Raegan Scott,2,11.85,50
1,female,Jessica Brungo,1,7.7,50
1,male,Jason Sasser,4,8.93,49
1,female,Tawona Alhaleem,1,4.8,49
1,male,James Cotton,2,12.35,49
1,female,Jasmine James,1,9.3,49
1,female,Shaquala Williams,1,9.2,49
1,female,Tina Nicholson,1,7.8,48
1,male,A.J. Hammons,1,8.4,48
1,male,Casper Ware,1,13.0,48
1,male,Justus Thigpen,2,14.2,48
1,male,Andre Moore,3,10.83,48
1,male,Mike Macaluso,1,10.2,48
1,male,Bob Allen,1,6.8,48
1,male,Charles Thomas,1,6.1,48
1,male,Tom Copa,1,10.7,48
1,male,Leo Rautins,2,2.2,48
1,female,Samantha Logic,1,2.7,48
1,male,Alex Garcia,2,1.85,47
1,male,Chris Taft,1,15.6,47
1,male,Dominic Pressley,3,4.07,46
1,female,Eugenia Rycraw,1,12.5,46
1,male,Jerome Harmon,1,10.1,46
1,male,Vernon Macklin,1,18.2,46
1,male,Mark Sibley,1,9.3,46
1,male,David Burns,3,3.27,46
1,male,Irving Thomas,1,7.3,46
1,male,Dijon Thompson,2,16.8,45
1,male,Willie Somerset,1,10.2,45
1,male,Gundars Vetra,1,13.6,45
1,female,Rachel Jarry,1,7.6,45
1,female,Sonia Chase,2,7.45,45
1,male,Thomas Gardner,2,2.95,45
1,male,Charlie Lowery,1,10.5,45
1,female,Andrea Hoover,1,4.3,45
1,male,Wayne Molis,1,11.7,45
1,male,Jackie Dinkins,1,13.7,45
1,male,Garret Siler,1,13.5,45
1,male,Askia Jones,1,8.3,45
1,male,Mike Higgins,4,8.85,44
1,male,Dontae' Jones,1,3.8,44
1,male,John Olive,2,-4.75,44
1,male,Gary Leonard,3,15.77,44
1,male,Harold Keeling,1,16.1,44
1,male,Alex Stepheson,3,13.23,44
1,male,Demetris Nichols,6,0.88,44
1,male,Thomas Jordan,1,6.9,44
1,female,Greta Koss,1,9.1,44
1,male,Arvydas Macijauskas,1,8.3,44
1,male,Cameron Bairstow,2,4.45,44
1,female,Evgeniya Belyakova,1,4.1,44
1,male,Harry Barnes,1,2.4,43
1,male,Andrew Gaze,2,9.5,43
1,female,La'Shawn Brown,1,4.9,43
1,male,Don Ackerman,1,1.0,43
1,female,Elisa Aguilar,1,13.3,43
1,male,Julius Hodge,4,11.4,43
1,male,Ruben Boumtje-Boumtje,3,9.43,43
1,male,Craig Dykema,1,11.1,43
1,male,Ron Filipek,1,13.5,43
1,male,Ralph Ogden,1,2.5,42
1,female,Kaayla Chones,2,5.25,42
1,male,Gary Suiter,1,6.0,42
1,male,Les Hunter,1,8.8,42
1,male,Kevin Salvadori,2,5.2,42
1,male,Eric Anderson,2,13.25,42
1,male,Jamie Waller,1,7.1,42
1,female,Jackie Moore,1,10.9,42
1,female,Brandi Davis,1,7.1,41
1,male,John Coker,3,14.7,41
1,male,Melvin Sanders,1,10.5,41
1,male,Brandon Williams,3,5.63,41
1,male,Ron Watts,2,16.6,40
1,male,Al Fleming,1,10.7,40
1,male,Ndudi Ebi,2,13.55,40
1,male,Pepe Sanchez,4,9.12,40
1,male,Dwayne Whitfield,1,9.3,40
1,female,Jasmine Hassell,2,6.2,40
1,male,Dwayne Whitfield,1,9.3,40
1,male,Sylvester Norris,1,3.3,40
1,male,Jarrod Uthoff,1,13.9,40
1,male,Ramon Rivas,1,9.3,40
1,male,Pete Brennan,1,7.2,40
1,male,Ramon Rivas,1,9.3,40
1,male,Jeffrey Sheppard,1,8.7,40
1,male,Kebu Stewart,1,14.0,40
1,male,Marshall Plumlee,1,10.9,40
1,male,Mel Daniels*,1,10.7,39
1,male,Marcus Webb,1,20.1,39
1,male,Dyron Nix,1,8.2,39
1,male,Solomon Alabi,2,8.1,39
1,male,Eddie Basden,1,10.3,39
1,female,Erin Alexander,1,6.3,39
1,male,Yaroslav Korolev,2,6.4,39
1,female,Mandisa Stevenson,1,4.4,38
1,male,Stanley Jackson,1,17.8,38
1,male,Uros Slokar,1,13.9,38
1,female,Venus Lacy,2,7.8,38
1,female,Chastity Reed,1,2.2,38
1,male,Gary Alexander,3,6.7,38
1,female,Elisabeth Cebrian,1,3.7,38
1,male,Cheikh Samb,5,3.36,37
1,male,Chris Jent,2,13.5,37
1,male,Milos Babic,2,12.15,37
1,male,Ken Mayfield,1,7.3,37
1,male,Nate Blackwell,1,6.1,37
1,male,Omar Cook,2,10.85,37
1,male,Arinze Onuaku,5,6.54,37
1,male,Bobby Smith,2,0.35,37
1,male,John Celestand,1,2.7,37
1,female,Valeriane Ayayi,1,7.0,37
1,male,Willie Warren,1,10.8,37
1,male,James Blackwell,3,12.2,36
1,female,Heather Owen,1,4.4,36
1,female,Jacqueline Batteast,1,4.4,36
1,female,Jacinta Monroe,1,11.3,36
1,male,Bob Priddy,1,7.8,36
1,male,Fennis Dembo,1,7.8,36
1,male,Ronnie Murphy,1,2.9,36
1,female,Heather Owen,1,4.4,36
1,male,Fennis Dembo,1,7.8,36
1,male,Bob Priddy,1,7.8,36
1,female,Jacqueline Batteast,1,4.4,36
1,female,Destiny Slocum,2,4.45,36
1,male,Damien Inglis,1,6.7,36
1,female,Ashley Walker,2,6.85,36
1,female,Ed Dahler,1,10.3,35
1,female,Yvonne Anderson,1,10.4,35
1,male,Alphonso Ford,2,14.65,35
1,male,Ognjen Kuzmic,2,8.15,35
1,male,Ed Smith,1,8.5,35
1,female,Anna Montanana,1,10.9,35
1,male,Pierre Jackson,1,13.0,35
1,male,Barry Nelson,1,7.6,35
1,male,Darryl Watkins,2,5.65,35
1,female,Jaclyn Johnson,1,10.3,35
1,male,Jaclyn Johnson,1,10.3,35
1,male,Ed Dahler,1,10.3,35
1,female,Lindsey Moore,2,5.9,35
1,male,John Arthurs,1,11.3,35
1,male,Lee Johnson,3,-0.8,34
1,female,Bernadett Hatar,1,7.4,34
1,male,Brett Vroman,1,11.8,34
1,male,Dan Tieman,1,4.1,34
1,female,Brittainey Raven,1,6.2,34
1,female,Sug Sutton,1,6.3,34
1,male,Alex Blackwell,1,8.2,34
1,male,Joe Arlauckas,1,7.9,34
1,female,Stephanie Jones,2,10.5,34
1,male,Paul Shirley,3,-4.5,33
1,male,Othello Hunter,2,10.0,33
1,male,Rick Weitzman,1,5.6,33
1,female,Jordan Adams,1,12.7,33
1,male,Don Hanrahan,1,14.1,33
1,male,Rich Yonakor,1,20.4,33
1,female,Nyree Roberts,2,11.7,33
1,female,Nevriye Yilmaz,2,5.05,33
1,male,Paul Grant,4,-0.72,33
1,male,Ruben Garces,3,8.47,32
1,male,Grant Jerrett,3,1.37,32
1,male,Kirk Haston,2,-2.55,32
1,male,Malcolm Mackey,1,12.6,32
1,female,Kamesha Hairston,1,5.1,32
1,male,Ken Green,1,19.3,31
1,female,Miao Lijie,1,5.0,31
1,male,Harold Fox,1,10.0,31
1,male,Gaylon Nickerson,3,10.57,30
1,male,Craig Brackins,2,2.2,30
1,male,Mark Jones,2,9.55,30
1,female,Amber Hall,1,10.8,30
1,male,Wayne Kreklow,1,-1.9,30
1,male,Mike Williams,3,-0.57,30
1,male,Joseph Forte,2,3.1,30
1,male,Ron Feiereisel,1,12.2,30
1,male,Clint McDaniel,1,15.6,30
1,female,Jung Sun-Min,1,6.9,30
1,male,Phil Zevenbergen,1,13.7,30
1,male,Sean Colson,3,3.7,30
1,male,Rob Lock,1,5.3,30
1,male,Jerry Harkness,1,11.9,29
1,female,Kianna Smith,1,5.4,29
1,female,Jennifer O'Neill,1,10.4,29
1,male,Dontell Jefferson,1,12.7,29
1,male,Chubby Cox,1,1.6,29
1,female,Michelle Greco,1,18.1,29
1,female,Zane Tamane,1,13.4,29
1,female,Brian Heaney,1,8.3,28
1,male,Tony Mitchell,2,24.5,28
1,male,Tyler Honeycutt,2,6.15,28
1,male,Wayne Englestad,1,12.4,28
1,male,Rudy Hackett,3,7.07,28
1,male,James Southerland,3,-3.7,28
1,male,Tyrone Britt,1,9.5,28
1,male,Bob Armstrong,1,7.8,28
1,male,Dale Wilkinson,3,-3.9,28
1,female,Li Yueru,1,8.3,28
1,male,Brian Heaney,1,8.3,28
1,male,Adonis Thomas,3,7.73,28
1,male,Li Yueru,1,8.3,28
1,male,Claude English,1,3.8,27
1,female,Tia Paschal,1,6.2,27
1,male,Vander Blue,2,2.25,27
1,male,Corsley Edwards,1,8.6,27
1,female,Christelle N'Garsanet,1,8.0,27
1,male,Frankie King,2,7.85,27
1,male,Bruno Caboclo,3,1.7,27
1,female,Kierstan Bell,1,5.5,27
1,male,Carldell Johnson,1,8.9,27
1,male,Jim Bostic,1,18.9,26
1,male,Perry Young,3,3.13,26
1,male,Cedric Bozeman,1,-0.1,26
1,female,Rehema Stephens,1,0.2,26
1,male,Jeff Cross,1,1.5,26
1,female,Bashaara Graves,1,10.5,26
1,male,Jason Lawson,1,21.5,26
1,male,Keith Owens,1,10.3,26
1,male,Ray Epps,1,7.9,26
1,male,Aleksandar Radojevic,2,0.45,26
1,female,Nekeshia Henderson,1,5.6,26
1,male,Alvin Jones,1,6.2,26
1,female,Natalia Vodopyanova,1,11.8,25
1,female,Leila Sobral,1,8.8,25
1,male,Walter Tavares,1,14.4,25
1,male,Larry Comley,1,5.6,25
1,male,John Stroud,1,6.4,25
1,male,Jerry Bird,1,12.9,25
1,male,Devin Green,1,4.7,25
1,male,Will Blalock,1,4.5,25
1,male,Ben Gillery,1,5.0,25
1,male,Aleksandar Djordjevic,1,12.5,25
1,male,Steve Goodrich,2,1.6,24
1,male,Tibor Pleiss,1,3.5,24
1,male,Aaron Swinson,1,11.7,24
1,female,Leticia Romero,1,5.0,24
1,female,Katie Cronin,1,0.6,24
1,male,Steve Bucknall,1,0.0,23
1,male,Bill Smith,1,5.7,23
1,female,Albena Branzova,1,5.1,23
1,male,Gene Vance,1,5.9,23
1,male,Sasha Kaun,1,12.5,23
1,male,Connie Rea,1,4.4,23
1,male,Johnny Austin,1,5.7,23
1,male,Bill Smith,1,5.7,23
1,male,Johnny Austin,1,5.7,23
1,male,Nate Huffman,1,11.8,23
1,female,Jill Chapman-Daily,1,4.6,22
1,female,Paige Sauer,2,12.35,22
1,female,Jelena Dubljevic,1,6.1,22
1,male,Kaniel Dickens,3,12.13,22
1,female,Kim Mestdagh,1,8.8,22
1,female,Catarina Pollini,1,4.6,22
1,male,Kleggie Hermsen,3,-7.43,22
1,male,Mel McCants,1,5.1,22
1,male,Fernando Martin,1,-0.9,22
1,female,Christina Wirth,1,7.4,22
1,male,Chris Babb,1,3.7,22
1,male,Terry Dozier,1,5.1,22
1,female,Jill Chapman-Daily,1,4.6,22
1,female,Catarina Pollini,1,4.6,22
1,male,Geert Hammink,5,14.22,22
1,male,Terry Dozier,1,5.1,22
1,female,Khayla Pointer,1,7.6,22
1,female,Isabel Sanchez,1,6.9,22
1,male,Mel McCants,1,5.1,22
1,male,Stan Kimbrough,2,10.15,21
1,male,Dwight Anderson,1,10.6,21
1,male,Jim Reid,1,10.6,21
1,male,Georges Niang,1,0.1,21
1,female,Ruth Hamblin,1,5.8,21
1,male,John McCullough,1,30.7,21
1,male,John O'Boyle,1,3.4,21
1,male,Jim Reid,1,10.6,21
1,male,Dwight Anderson,1,10.6,21
1,male,Dave Deutsch,1,2.4,21
1,male,Cornelius Cash,1,12.0,21
1,female,Ilona Korstine,1,6.7,21
1,female,Jasmine Dickey,1,0.3,21
1,male,Adonis Jordan,2,12.25,21
1,male,George Reynolds,1,18.8,21
1,male,Hamady N'Diaye,3,-1.63,20
1,male,Andre Emmett,2,7.1,20
1,female,Nicole Levandusky,1,15.9,20
1,male,Tang Hamilton,1,10.9,20
1,female,Katryna Gaither,1,15.3,20
1,female,Jasmine Lister,1,12.0,20
1,male,Jerry Paulson,1,7.9,20
1,male,Jim Walsh,1,5.0,20
1,male,Fred Christ,1,16.7,20
1,female,Emmeline Ndongue,1,7.7,20
1,male,Tom Sewell,1,-2.7,20
1,male,Boris Nachamkin,1,12.2,20
1,male,Luther Wright,1,-0.4,19
1,male,Ken Boyd,1,25.3,19
1,male,Carrick Felix,1,13.3,19
1,male,Aaron Harrison,2,1.05,19
1,male,Brent Scott,1,7.0,19
